trials,ID,session,outcome,response,confidence
55,20,3,72,80.0,1.40131169664164
56,20,3,84,79.0,1.40100312445793
57,20,3,89,74.0,1.40097398888793
58,20,3,76,80.0,1.4008316218933
59,20,3,70,78.0,1.40091108254273
60,20,3,81,74.0,1.40104351695481
61,20,3,74,80.0,1.40097498214709
62,20,3,80,73.0,1.40104484129915
63,20,3,82,78.0,1.40100312445793
64,20,3,71,82.0,1.33464586872469
65,20,3,72,75.0,1.4009451844031
66,20,3,84,68.0,1.40090181213236
67,20,3,71,84.0,1.4012262764445
68,20,3,77,78.0,1.40089717692899
69,20,3,73,74.0,1.40132791985525
70,20,3,71,75.0,1.40093723833888
71,20,3,76,71.0,1.40093955594057
72,20,3,71,74.0,1.40082930429344
73,20,3,80,70.0,1.40093558290755
74,20,3,81,73.0,1.40098756341467
75,20,3,75,75.0,1.400984914726
76,20,3,71,74.0,1.40101239486648
77,20,3,84,76.0,1.40069819422388
78,20,3,79,81.0,1.4009282990155
79,20,3,71,80.0,1.40092763684333
80,20,3,25,77.0,1.40092300163815
81,20,3,19,35.0,0.0343306417144049
82,20,3,17,17.0,1.40095279938214
83,20,3,12,15.0,1.40095577915599
84,20,3,15,12.0,1.40097398888793
85,20,3,25,9.0,1.4009286301025
86,20,3,45,21.0,1.40101206378313
87,20,3,36,31.0,0.800928894970639
88,20,3,24,32.0,1.40053066469227
89,20,3,54,23.0,1.40125408767017
90,20,3,25,57.0,0.10090641422903
91,20,3,24,22.0,1.40092134620863
92,20,3,10,24.0,1.40085181814175
93,20,3,35,14.0,1.40095346155431
94,20,3,8,19.0,0.134293129665821
95,20,3,15,7.0,0.767514368306365
96,20,3,91,14.0,0.0677415264326555
97,20,3,100,57.0,0.0342859450993274
98,20,3,65,58.0,0.100879596260711
99,20,3,100,76.0,0.667680010647018
100,20,3,87,93.0,1.06760809876141
101,20,3,89,87.0,0.400944853316105
102,20,3,72,86.0,1.1009805775011
103,20,3,32,86.0,0.734631234721746
104,20,3,37,64.0,0.200922869205897
105,20,3,29,88.0,0.501000045358523
106,20,3,66,25.0,0.167654351480451
107,20,3,42,26.0,0.134655006699177
108,20,3,51,39.0,1.40094849526395
109,20,3,67,40.0,1.40100511097444
110,20,3,76,55.0,0.434246810729746
111,20,3,78,73.0,1.0343892439414
112,20,3,48,76.0,1.40087929828405
113,20,3,44,46.0,0.63428932217721
114,20,3,69,36.0,1.40105080084686
115,20,3,68,64.0,0.600996635172123
116,20,3,45,66.0,1.40092565032683
117,20,3,21,40.0,0.767691499331704
118,20,3,42,28.0,0.867615581306382
119,20,3,37,42.0,0.734332926207571
120,20,3,84,35.0,1.10089879924999
121,20,3,78,11.0,0.300967797578778
122,20,3,82,78.0,1.40090214321935
123,20,3,63,85.0,1.40091240688707
124,20,3,63,67.0,1.26778602439481
125,20,3,64,63.0,1.40095015069346
126,20,3,56,66.0,1.40090114996019
127,20,3,65,63.0,1.40093756942406
128,20,3,66,68.0,1.40086605484248
129,20,3,63,67.0,1.40122263449848
130,20,3,65,60.0,1.40092465706948
131,20,3,80,63.0,1.40086737918682
132,20,3,78,77.0,1.40094187354225
133,20,3,76,77.0,1.400867710272
134,20,3,74,75.0,1.40086903461633
135,20,3,67,71.0,1.40097928626346
136,20,3,83,72.0,1.40083890578717
137,20,3,73,77.0,1.40099584056588
138,20,3,75,81.0,1.40089684584382
139,20,3,68,79.0,1.40089717692899
140,20,3,78,74.0,1.40102000984734
141,20,3,51,79.0,1.40101736115867
142,20,3,67,55.0,0.567615548197864
143,20,3,56,59.0,1.40098325929648
144,20,3,64,54.0,1.40094849526395
145,20,3,61,59.0,1.40078891179655
146,20,3,68,58.0,1.40097365780093
147,20,3,63,64.0,1.40092134620863
148,20,3,72,59.0,1.40097829300612
149,20,3,70,66.0,1.40135573108273
150,20,3,71,64.0,1.43325090394865
151,20,3,81,69.0,1.40098855667384
152,20,3,95,75.0,1.40102067201769
153,20,3,92,91.0,1.40081010130234
154,20,3,56,80.0,1.40095279938214
155,20,3,82,49.0,0.0346921876607666
156,20,3,39,80.0,0.134277899709559
157,20,3,60,48.0,0.100968658403872
158,20,3,64,53.0,1.40093326530587
159,20,3,23,57.0,1.40104550347132
160,20,3,25,46.0,1.40132328465188
161,20,3,20,32.0,1.40096339413503
162,20,3,36,25.0,1.40048431264768
163,20,3,56,30.0,1.40096604282371
164,20,3,45,44.0,1.40095346155431
165,20,3,57,46.0,1.4010418615253
166,20,3,40,43.0,1.40091869752177
167,20,3,57,35.0,1.40123091164969
168,20,3,32,45.0,1.40094683983443
169,20,3,28,32.0,1.40105808474073
170,20,3,21,29.0,1.40094154245708
171,20,3,33,22.0,1.40094319788659
172,20,3,9,33.0,1.40098756341467
173,20,3,27,15.0,1.40107629447266
174,20,3,15,20.0,1.40096173870552
175,20,3,35,20.0,1.40097895517829
176,20,3,37,33.0,1.40100742857612
177,20,3,16,30.0,1.40094088028491
178,20,3,19,15.0,1.40100477988926
179,20,3,7,20.0,1.40104451021216
180,20,3,13,13.0,1.40096372522021
181,20,3,27,18.0,1.40096736716805
182,20,3,27,22.0,1.40085976420596
183,20,3,15,25.0,1.40091969077912
184,20,3,42,13.0,1.40108026750568
185,20,3,19,19.0,1.40097100911407
186,20,3,22,23.0,1.40085446683042
187,20,3,16,21.0,1.40104086826796
188,20,3,17,16.0,1.4009706780289
189,20,3,26,19.0,1.40085777769127
190,20,3,53,24.0,1.40096074544635
191,20,3,18,30.0,1.40097597540262
192,20,3,24,18.0,1.40088558891694
193,20,3,25,26.0,1.40093094770418
194,20,3,35,25.0,1.40086804135899
195,20,3,40,29.0,1.40091075145574
196,20,3,28,39.0,1.40086605484248
197,20,3,45,25.0,1.40122164124114
198,20,3,39,31.0,1.40098359038348
199,20,3,42,28.0,1.40099286079203
200,20,3,41,34.0,1.40100809075011
201,20,3,44,37.0,1.40096240087769
202,20,3,18,34.0,1.40096968476973
203,20,3,9,18.0,1.4017215811491
204,20,3,21,11.0,1.40093525182237
205,20,3,11,21.0,1.40091505557393
206,20,3,15,17.0,1.40091075145574
207,20,3,17,16.0,1.4008213582274
208,20,3,18,17.0,1.40092697467117
209,20,3,19,17.0,1.4008802915414
210,20,3,2,14.0,1.40096273196286
211,20,3,82,10.0,1.40102994242625
212,20,3,78,30.0,0.0342823031533044
213,20,3,54,47.0,0.100951110844107
214,20,3,51,61.0,1.40093160987453
215,20,3,66,56.0,1.40096968476973
216,20,3,77,62.0,1.40108258510554
217,20,3,64,67.0,1.43321514665513
218,20,3,89,65.0,1.40096008327419
219,20,3,95,74.0,1.40099153644769
220,20,3,79,84.0,1.40095015069346
221,20,3,96,78.0,1.40097564431926
222,20,3,71,82.0,1.40096273196286
223,20,3,71,72.0,1.40097696866178
224,20,3,82,76.0,1.40085049379923
225,20,3,92,80.0,1.40086903461633
226,20,3,80,78.0,1.40100676640577
227,20,3,66,76.0,1.40099915142673
228,20,3,66,69.0,1.40089121738129
229,20,3,54,70.0,1.40097928626346
230,20,3,95,57.0,1.36745020383387
231,20,3,82,59.0,0.134290149893786
232,20,3,68,79.0,1.40085512900441
233,20,3,59,77.0,1.40094584657527
234,20,3,96,72.0,1.40100941509445
235,20,3,56,91.0,1.40091273797225
236,20,3,86,12.0,0.134252406085579
237,20,3,83,90.0,1.4009680293384
238,20,3,84,80.0,1.40095611024299
239,20,3,71,85.0,1.40094948852129
240,20,3,66,83.0,1.40086473049814
1,20,4,40,26.0,0.0672615184939787
2,20,4,35,43.0,0.067710140512645
3,20,4,32,35.0,1.40096114370499
4,20,4,41,32.0,1.40095352871867
5,20,4,22,29.0,1.40102769206351
6,20,4,26,26.0,1.4008750612511
7,20,4,28,26.0,1.40092604854999
8,20,4,23,28.0,1.43324405037856
9,20,4,23,20.0,1.40097240064097
10,20,4,31,25.0,1.40106907785776
11,20,4,18,26.0,1.40091148075135
12,20,4,19,15.0,1.40095717066833
13,20,4,24,23.0,1.40100517819064
14,20,4,25,25.0,1.40088929796366
15,20,4,67,22.0,1.40093134593189
16,20,4,36,67.0,0.167608165914316
17,20,4,38,71.0,0.101034975963557
18,20,4,33,28.0,1.40097008303655
19,20,4,39,27.0,1.40093962309129
20,20,4,32,27.0,1.4013332847735
21,20,4,44,28.0,1.40087936537384
22,20,4,39,31.0,1.40094690699152
23,20,4,21,31.0,1.40076712709742
24,20,4,43,22.0,1.40093068375973
25,20,4,38,39.0,1.40098398866394
26,20,4,57,39.0,1.40099656994516
27,20,4,59,54.0,1.40100219841315
28,20,4,40,61.0,1.40098365757694
29,20,4,91,38.0,1.40094988676901
30,20,4,97,79.0,0.734218437537493
31,20,4,87,93.0,0.567660146472008
32,20,4,82,87.0,1.40098961713102
33,20,4,87,83.0,1.40094127852353
34,20,4,86,89.0,1.40081314810141
35,20,4,84,85.0,1.40102669880434
36,20,4,93,84.0,1.40101610404054
37,20,4,84,95.0,1.40131971023402
38,20,4,80,33.0,0.101334609119476
39,20,4,87,74.0,0.20096677217316
40,20,4,87,83.0,1.40082274960605
41,20,4,90,89.0,1.40098133997344
42,20,4,81,91.0,1.40097736693679
43,20,4,48,85.0,1.40094028526346
44,20,4,83,48.0,0.100901217072533
45,20,4,66,79.0,1.40100252950106
46,20,4,44,76.0,1.40096180587716
47,20,4,47,62.0,0.13419559257818
48,20,4,73,46.0,1.40089856838313
49,20,4,68,81.0,0.134187646506689
50,20,4,78,59.0,1.40029532903463
51,20,4,43,73.0,1.4008512230339
52,20,4,65,32.0,0.468644466222031
53,20,4,71,64.0,1.40093498788156
54,20,4,65,66.0,1.40115449814039
55,20,4,67,69.0,1.40103530704982
56,20,4,49,69.0,1.40096908977648
57,20,4,66,50.0,1.40100650253589
58,20,4,76,67.0,1.36801341561841
59,20,4,65,69.0,1.40084824325641
60,20,4,67,69.0,1.40088962905065
61,20,4,30,72.0,1.40092571746391
62,20,4,72,68.0,0.100852878464138
63,20,4,68,72.0,1.40087141930053
64,20,4,70,71.0,1.40098299540296
65,20,4,80,69.0,1.40098167106044
66,20,4,61,76.0,1.40102305685468
67,20,4,84,67.0,0.634250221828552
68,20,4,76,74.0,1.40090651445644
69,20,4,67,76.0,1.40096908977648
70,20,4,85,70.0,1.40096842760431
71,20,4,66,82.0,1.40097240064097
72,20,4,82,77.0,1.40092439311775
73,20,4,92,68.0,1.40102603663217
74,20,4,44,85.0,1.40092406203257
75,20,4,30,80.0,0.0675373134326946
76,20,4,53,36.0,1.40099789429041
77,20,4,53,42.0,1.40099259690942
78,20,4,60,41.0,1.4010220635937
79,20,4,29,51.0,1.40107205763707
80,20,4,28,33.0,1.40094492047319
81,20,4,89,28.0,1.40098630626926
82,20,4,33,39.0,0.13419625475035
83,20,4,63,29.0,1.40098332648995
84,20,4,47,27.0,0.800873405818493
85,20,4,48,41.0,1.40082606046963
86,20,4,61,45.0,1.40103961117165
87,20,4,77,58.0,0.200960481532093
88,20,4,24,42.0,0.0674886437391251
89,20,4,44,47.0,0.567653524743946
90,20,4,66,37.0,1.40093498788156
91,20,4,51,47.0,1.40103199618716
92,20,4,76,48.0,1.40094492047319
93,20,4,47,2.0,0.067578368141767
94,20,4,44,53.0,1.40091379835576
95,20,4,66,42.0,1.40135745407861
96,20,4,64,54.0,1.40112304493414
97,20,4,41,59.0,1.40098465083611
98,20,4,23,47.0,1.40099193473543
99,20,4,71,31.0,1.40097471824447
100,20,4,30,34.0,0.101002198412971
101,20,4,28,30.0,1.40097637367762
102,20,4,39,25.0,1.40080950615084
103,20,4,40,33.0,1.40101014448737
104,20,4,35,35.0,1.400880358633
105,20,4,35,31.0,1.40095750175351
106,20,4,43,34.0,1.40108066588073
107,20,4,31,39.0,1.40096677217298
108,20,4,35,28.0,1.40108033479373
109,20,4,27,32.0,1.40087903428685
110,20,4,30,24.0,1.40101875273103
111,20,4,32,27.0,1.40119886371212
112,20,4,44,30.0,1.40100484710456
113,20,4,42,31.0,1.40095683958134
114,20,4,37,36.0,1.40082473612529
115,20,4,42,26.0,1.40102669880434
116,20,4,36,67.0,0.101462408454609
117,20,4,29,36.0,1.40098067780127
118,20,4,41,31.0,1.40096412348066
119,20,4,40,34.0,1.40093300136323
120,20,4,27,41.0,1.40094922459684
121,20,4,31,30.0,0.0676465719316184
122,20,4,34,25.0,1.40101246209088
123,20,4,32,30.0,1.40130414917439
124,20,4,29,30.0,1.40091810247941
125,20,4,35,27.0,1.40087572342236
126,20,4,29,33.0,1.40103100292617
127,20,4,18,30.0,1.40112834231695
128,20,4,13,17.0,1.40103431379066
129,20,4,15,15.0,1.40094955568202
130,20,4,30,10.0,1.40083566197427
131,20,4,45,21.0,1.40087539233718
132,20,4,29,30.0,1.40099557668691
133,20,4,29,31.0,1.40102338793986
134,20,4,32,29.0,1.40075620124662
135,20,4,37,30.0,1.4013468593148
136,20,4,31,34.0,1.40100186732707
137,20,4,35,30.0,1.40096577891381
138,20,4,33,33.0,1.40103894899949
139,20,4,74,28.0,1.40105384788512
140,20,4,74,41.0,1.40092108225508
141,20,4,67,24.0,1.40082374286612
142,20,4,73,67.0,1.40098696843961
143,20,4,70,69.0,1.40094492047137
144,20,4,63,69.0,1.40096114370499
145,20,4,41,64.0,1.40098200214561
146,20,4,79,48.0,1.40101113774472
147,20,4,37,76.0,1.40103199618534
148,20,4,60,34.0,0.100894926434194
149,20,4,62,62.0,1.40098895495794
150,20,4,62,66.0,1.40087307473368
151,20,4,46,60.0,1.40111046365382
152,20,4,65,53.0,1.40094359612704
153,20,4,30,61.0,1.40092969050056
154,20,4,58,29.0,1.4008240739513
155,20,4,30,55.0,1.40099259690942
156,20,4,25,2.0,0.134378021162775
157,20,4,50,44.0,1.40024003761027
158,20,4,37,53.0,1.40089591969081
159,20,4,42,43.0,1.40091015640428
160,20,4,57,41.0,1.40086744626569
161,20,4,56,52.0,1.40098067779945
162,20,4,81,56.0,1.40098200214561
163,20,4,49,74.0,0.134236647287253
164,20,4,89,50.0,1.40094657590453
165,20,4,55,70.0,0.067754506084384
166,20,4,51,59.0,1.40090783880078
167,20,4,27,51.0,1.40084857434158
168,20,4,36,41.0,1.1010174283856
169,20,4,38,26.0,1.36790448820648
170,20,4,44,39.0,1.40094293395487
171,20,4,74,40.0,1.40102471228602
172,20,4,74,65.0,0.134316439100076
173,20,4,35,71.0,1.40085718258706
174,20,4,60,27.0,1.40096445456766
175,20,4,54,50.0,1.40082771590278
176,20,4,41,52.0,1.400960481531
177,20,4,51,44.0,1.40103431379066
178,20,4,40,54.0,1.40110185540834
179,20,4,45,44.0,1.40096677217298
180,20,4,51,47.0,1.40092637963608
181,20,4,85,51.0,1.40088962905247
182,20,4,59,56.0,1.40095286654469
183,20,4,46,57.0,1.4008694327822
184,20,4,62,55.0,1.40027811254186
185,20,4,58,59.0,1.40157729542079
186,20,4,39,60.0,1.40096743434697
187,20,4,52,62.0,1.40105186136861
188,20,4,64,57.0,1.40101279317787
189,20,4,48,63.0,1.4008942642613
190,20,4,61,53.0,1.40088631818799
191,20,4,76,59.0,1.40097438715929
192,20,4,59,70.0,1.40101312426305
193,20,4,57,59.0,1.40097041412264
194,20,4,49,60.0,1.40087903428685
195,20,4,55,56.0,1.40127236488297
196,20,4,82,57.0,1.40095054894118
197,20,4,64,71.0,1.4008671151787
198,20,4,56,62.0,1.40094723807852
199,20,4,51,60.0,1.40102173250853
200,20,4,53,59.0,1.40095849501267
201,20,4,36,58.0,1.40099458342775
202,20,4,40,38.0,1.40124753340751
203,20,4,44,42.0,1.40094558264718
204,20,4,41,46.0,1.40090287250496
205,20,4,29,39.0,1.4009237309474
206,20,4,48,36.0,1.40120945847593
207,20,4,36,39.0,1.40093167701707
208,20,4,56,34.0,1.40109821345868
209,20,4,21,41.0,1.40122766822606
210,20,4,31,27.0,1.40100252950106
211,20,4,33,26.0,1.40092671072307
212,20,4,34,34.0,1.40101643512571
213,20,4,16,27.0,1.40097339390013
214,20,4,19,24.0,1.40098332649177
215,20,4,22,21.0,1.40083168893761
216,20,4,5,20.0,1.40091644704626
217,20,4,21,11.0,1.40096875869131
218,20,4,1,15.0,1.40094359612885
219,20,4,22,9.0,1.40089360208731
220,20,4,1,20.0,1.40100683362107
221,20,4,10,11.0,1.40091545378709
222,20,4,7,9.0,1.40107934153457
223,20,4,15,6.0,1.40087969645901
224,20,4,21,18.0,1.40089757512396
225,20,4,11,25.0,1.40097736693679
226,20,4,15,12.0,1.40094227178088
227,20,4,16,20.0,1.40085652041489
228,20,4,2,11.0,1.40101312426486
229,20,4,10,6.0,1.40100683362289
230,20,4,11,8.0,1.40083963501093
231,20,4,13,12.0,1.40095021785419
232,20,4,18,11.0,1.4002234832933
233,20,4,14,14.0,1.40103265835933
234,20,4,23,12.0,1.40099392125376
235,20,4,17,17.0,1.4009988875514
236,20,4,10,14.0,1.40100054298091
237,20,4,16,11.0,1.40098531300828
238,20,4,12,10.0,1.4008644664882
239,20,4,13,12.0,1.40110913930766
240,20,4,8,11.0,1.40094326504186
1,21,1,62,53.0,0.0968332976863167
2,21,1,55,62.0,0.201031596832763
3,21,1,52,58.0,0.234314318198813
4,21,1,50,55.0,0.400846784794339
5,21,1,65,51.0,0.400777918966924
6,21,1,55,74.0,0.0344193385826657
7,21,1,43,61.0,0.801031067096119
8,21,1,59,44.0,0.50096014853807
9,21,1,32,51.0,0.434224858840935
10,21,1,46,32.0,0.500958493110375
11,21,1,34,40.0,0.634222806110301
12,21,1,72,37.0,0.767712588474751
13,21,1,41,70.0,0.467555587633797
14,21,1,35,37.0,0.367464737717455
15,21,1,34,37.0,0.500922073682887
16,21,1,25,33.0,0.567679215035241
17,21,1,59,34.0,0.834353849831132
18,21,1,47,62.0,0.6677233818682
19,21,1,49,57.0,0.701067354088991
20,21,1,47,53.0,0.8008244696166
21,21,1,44,49.0,0.634355902563584
22,21,1,14,46.0,0.601245014677261
23,21,1,19,32.0,0.7009862380919
24,21,1,5,22.0,0.733947475239802
25,21,1,17,22.0,0.601398969528418
26,21,1,56,15.0,0.534409737098031
27,21,1,63,57.0,0.700948494321892
28,21,1,66,57.0,0.634270482451029
29,21,1,94,63.0,0.767967193380173
30,21,1,54,80.0,0.134304253192568
31,21,1,90,53.0,0.834298227433464
32,21,1,61,81.0,0.834265118863186
33,21,1,55,73.0,0.801195285604081
34,21,1,44,64.0,0.767513274880912
35,21,1,42,28.0,0.834312795203914
36,21,1,67,33.0,0.801024776466875
37,21,1,80,67.0,0.734248763229516
38,21,1,49,74.0,0.767675175789918
39,21,1,77,44.0,0.734202411231308
40,21,1,70,70.0,0.734291142199254
41,21,1,54,76.0,0.634083750114769
42,21,1,48,58.0,0.834172745951946
43,21,1,53,60.0,0.867896473473593
44,21,1,53,57.0,0.767701993731862
45,21,1,57,56.0,0.767727156245201
46,21,1,48,54.0,0.234240486086492
47,21,1,38,56.0,0.800943329384609
48,21,1,52,33.0,0.767495727339337
49,21,1,47,52.0,0.800905254529425
50,21,1,39,44.0,0.767688750303023
51,21,1,47,35.0,0.734149106432596
52,21,1,35,42.0,0.734426887337577
53,21,1,44,38.0,0.834460459427646
54,21,1,35,42.0,0.767653986305049
55,21,1,45,37.0,0.801070466294732
56,21,1,41,41.0,0.867580286627344
57,21,1,27,40.0,0.701021333175959
58,21,1,7,33.0,1.10096955137215
59,21,1,32,27.0,0.867595516569963
60,21,1,16,30.0,1.23424743888609
61,21,1,3,24.0,0.967594655746325
62,21,1,27,32.0,1.06766266075101
63,21,1,33,30.0,1.0009700811097
64,21,1,55,34.0,1.03422068716191
65,21,1,54,63.0,0.834252868692602
66,21,1,60,63.0,0.934369874379627
67,21,1,83,64.0,0.7676341211627
68,21,1,83,72.0,1.00092803322514
69,21,1,89,72.0,1.10092088177316
70,21,1,100,80.0,0.867614388454967
71,21,1,100,78.0,0.967603926146694
72,21,1,72,100.0,0.66762372507128
73,21,1,71,80.0,0.967646636202517
74,21,1,100,75.0,1.13430127342144
75,21,1,100,77.0,1.0676368360655
76,21,1,74,83.0,1.03427366087362
77,21,1,100,77.0,1.10076957560796
78,21,1,93,100.0,0.767595053050172
79,21,1,77,84.0,0.967422822266599
80,21,1,66,79.0,1.13444430244544
81,21,1,100,69.0,1.06759677469563
82,21,1,100,100.0,1.0675990922955
83,21,1,87,97.0,0.834253199777777
84,21,1,91,88.0,1.00097306088082
85,21,1,89,91.0,0.800938363098794
86,21,1,77,86.0,0.701130591457513
87,21,1,68,74.0,0.83418896915191
88,21,1,100,56.0,0.867626638626461
89,21,1,89,100.0,0.934261609354508
90,21,1,84,83.0,0.867517711429173
91,21,1,88,74.0,1.03431968178666
92,21,1,100,84.0,1.00096941893753
93,21,1,100,100.0,0.934171885129217
94,21,1,95,89.0,0.734447414651186
95,21,1,69,97.0,0.800942005041179
96,21,1,79,80.0,0.700917041179309
97,21,1,68,81.0,0.901011996559646
98,21,1,78,73.0,0.800997627439756
99,21,1,100,77.0,0.767603661278372
100,21,1,92,100.0,1.00095253356722
101,21,1,79,94.0,0.63425988770905
102,21,1,96,74.0,0.63426717159382
103,21,1,74,90.0,0.70098690026316
104,21,1,73,80.0,0.800961208012268
105,21,1,79,76.0,0.734339811797327
106,21,1,58,77.0,0.734349082197696
107,21,1,64,67.0,0.834264456691926
108,21,1,67,63.0,0.70098491374938
109,21,1,66,73.0,0.700948494320983
110,21,1,57,68.0,0.667668752726968
111,21,1,55,55.0,0.634301604507527
112,21,1,56,72.0,0.66762504941471
113,21,1,54,57.0,0.567538172525929
114,21,1,64,55.0,0.467608561347333
115,21,1,58,68.0,0.667513473532381
116,21,1,55,59.0,0.634395301761288
117,21,1,61,54.0,0.600953659258266
118,21,1,59,61.0,0.634303922107392
119,21,1,59,57.0,0.600938760402641
120,21,1,61,58.0,0.967609223517684
121,21,1,60,50.0,0.801101919436405
122,21,1,67,67.0,0.700950149749588
123,21,1,60,71.0,0.800973127097677
124,21,1,56,60.0,0.700978623120136
125,21,1,47,57.0,0.734288162428129
126,21,1,44,46.0,0.567685174578401
127,21,1,44,44.0,0.667620745301065
128,21,1,48,40.0,0.700980940720001
129,21,1,41,43.0,0.700955116035402
130,21,1,42,43.0,0.534292201674361
131,21,1,45,43.0,0.600858968748071
132,21,1,76,43.0,1.03427432304579
133,21,1,77,79.0,0.70090114906634
134,21,1,81,82.0,1.16766709729836
135,21,1,85,83.0,1.20048431216583
136,21,1,77,84.0,1.30101318846755
137,21,1,78,78.0,1.03420711264789
138,21,1,79,81.0,0.900976901475588
139,21,1,74,82.0,0.834670367763465
140,21,1,78,77.0,0.967695305800589
141,21,1,81,78.0,1.00096379048045
142,21,1,64,84.0,1.03430312750243
143,21,1,68,72.0,0.867590881369324
144,21,1,59,70.0,0.866738335685113
145,21,1,63,61.0,0.967726096771003
146,21,1,70,60.0,1.00094690511014
147,21,1,61,67.0,0.934155661930163
148,21,1,71,66.0,1.03422763996241
149,21,1,61,69.0,1.30092015338505
150,21,1,57,64.0,1.16770020586955
151,21,1,64,62.0,1.23435504173995
152,21,1,59,64.0,1.26767153384753
153,21,1,51,60.0,1.13424267125265
154,21,1,66,56.0,1.10093942257299
155,21,1,67,71.0,1.13431683444924
156,21,1,52,68.0,1.16762604267205
157,21,1,62,59.0,1.26766756081906
158,21,1,67,62.0,1.30097445144111
159,21,1,67,68.0,1.20095809580744
160,21,1,57,67.0,1.16766378644206
161,21,1,66,63.0,1.20094021717887
162,21,1,67,67.0,1.16769888152612
163,21,1,79,65.0,1.16762935352835
164,21,1,85,86.0,1.03423260624731
165,21,1,100,91.0,1.06762591023744
166,21,1,99,100.0,1.30097776229741
167,21,1,80,100.0,1.13425459033715
168,21,1,100,91.0,0.80100259372557
169,21,1,78,100.0,1.23430008151354
170,21,1,61,95.0,1.16759823147186
171,21,1,100,62.0,1.03430511401621
172,21,1,62,100.0,1.16866962480708
173,21,1,33,100.0,0.767650344361755
174,21,1,55,34.0,1.00093664145334
175,21,1,48,43.0,0.9012315063801
176,21,1,71,44.0,0.800956903897713
177,21,1,39,75.0,1.03438159481266
178,21,1,59,34.0,1.10126388656226
179,21,1,30,43.0,0.800945646984474
180,21,1,47,32.0,0.934272866267747
181,21,1,39,36.0,0.900884859649523
182,21,1,56,39.0,0.967695636886674
183,21,1,40,47.0,0.967618493918053
184,21,1,56,45.0,1.06764345777901
185,21,1,25,61.0,0.967614851975668
186,21,1,26,39.0,1.00097074328096
187,21,1,24,32.0,1.20095213626428
188,21,1,41,25.0,1.20095610929275
189,21,1,43,28.0,1.16762041421407
190,21,1,30,38.0,1.00095385790974
191,21,1,10,32.0,1.1009755109144
192,21,1,55,29.0,1.00096842568109
193,21,1,42,51.0,1.10103974154208
194,21,1,24,42.0,1.13423406302445
195,21,1,30,36.0,1.16755287273099
196,21,1,57,32.0,1.0675593620108
197,21,1,47,35.0,1.10095531468687
198,21,1,67,39.0,1.13427379330824
199,21,1,34,51.0,1.13423538736697
200,21,1,71,43.0,1.00088532316931
201,21,1,64,82.0,1.00136307983848
202,21,1,64,59.0,0.967636372545712
203,21,1,55,76.0,0.734327892712827
204,21,1,51,67.0,0.834083683897916
205,21,1,63,52.0,0.734272601399425
206,21,1,90,59.0,0.900936840104805
207,21,1,51,87.0,1.16761379250056
208,21,1,71,66.0,0.967567837804381
209,21,1,65,79.0,1.0009373036246
210,21,1,88,71.0,1.00093597928117
211,21,1,53,100.0,0.967600615290394
212,21,1,81,68.0,0.86757929337
213,21,1,81,75.0,0.867589888112889
214,21,1,57,79.0,0.934350340323363
215,21,1,100,68.0,0.9010249089024
216,21,1,85,100.0,1.03422101824708
217,21,1,55,91.0,1.06760538292383
218,21,1,46,58.0,1.06794143491243
219,21,1,90,55.0,1.06757823389671
220,21,1,89,100.0,0.734208039688383
221,21,1,71,92.0,0.734312993856292
222,21,1,93,86.0,0.80091022081433
223,21,1,64,87.0,1.00093995231055
224,21,1,83,81.0,0.900896778734932
225,21,1,97,80.0,0.800959552584573
226,21,1,77,100.0,0.834212145150559
227,21,1,100,85.0,0.967650940316162
228,21,1,68,100.0,0.767631803562836
229,21,1,63,85.0,0.834413445258178
230,21,1,68,76.0,0.900901082849487
231,21,1,67,74.0,0.86756340125703
232,21,1,54,75.0,1.16751413570455
233,21,1,73,69.0,0.80091154515685
234,21,1,73,74.0,0.867333627778862
235,21,1,82,75.0,0.83437570148817
236,21,1,84,78.0,1.0009528646533
237,21,1,67,82.0,0.834279024463285
238,21,1,70,74.0,0.834315112804688
239,21,1,53,70.0,0.834242936120972
240,21,1,80,58.0,0.800946640241818
1,21,2,42,81.0,0.969543024521045
2,21,2,51,43.0,0.767287928355472
3,21,2,54,43.0,0.867445889710325
4,21,2,43,47.0,0.867504160929457
5,21,2,62,44.0,0.89909709408721
6,21,2,49,47.0,0.800863738383669
7,21,2,55,47.0,0.834306451650264
8,21,2,46,43.0,0.934193253186095
9,21,2,47,44.0,0.834178321186755
10,21,2,58,44.0,0.767672319747362
11,21,2,49,47.0,0.967611466054223
12,21,2,20,47.0,0.934320390390894
13,21,2,12,29.0,0.834215733957535
14,21,2,22,12.0,0.901020375392363
15,21,2,13,17.0,0.834399486948314
16,21,2,30,10.0,0.700989187047071
17,21,2,27,15.0,0.834281620164802
18,21,2,19,16.0,0.767618352652789
19,21,2,30,20.0,0.901245514192397
20,21,2,16,24.0,0.834347837459063
21,21,2,12,17.0,0.934287943916843
22,21,2,14,20.0,0.934234307908355
23,21,2,16,16.0,0.90092932661355
24,21,2,20,15.0,1.00089360238326
25,21,2,20,12.0,0.934250862231693
26,21,2,23,20.0,0.834332938567968
27,21,2,8,24.0,0.934742194553564
28,21,2,39,14.0,0.867656791791887
29,21,2,40,41.0,0.834351479410088
30,21,2,14,45.0,0.900981307188886
31,21,2,47,14.0,0.868053102296926
32,21,2,42,44.0,1.03430850438644
